,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
5/6/2010,'000012,国债指数,124.788,124.799,124.72,124.774,124.761,0.027,0.0216,665468,669596092
5/5/2010,'000012,国债指数,124.761,124.763,124.628,124.651,124.64,0.121,0.0971,334884,337395597
5/4/2010,'000012,国债指数,124.64,124.714,124.505,124.714,124.668,-0.028,-0.0225,228765,230401838
4/30/2010,'000012,国债指数,124.668,124.674,124.575,124.674,124.662,0.006,0.0048,274653,276255826
4/29/2010,'000012,国债指数,124.662,124.662,124.566,124.613,124.602,0.06,0.0482,170123,170787026
4/28/2010,'000012,国债指数,124.602,124.608,124.571,124.582,124.567,0.035,0.0281,419231,424161531
4/27/2010,'000012,国债指数,124.567,124.615,124.544,124.555,124.544,0.023,0.0185,469289,471216151
4/26/2010,'000012,国债指数,124.544,124.577,124.449,124.46,124.426,0.118,0.0948,356907,359588413
4/23/2010,'000012,国债指数,124.426,124.434,124.327,124.384,124.373,0.053,0.0426,433834,439948497
4/22/2010,'000012,国债指数,124.373,124.475,124.368,124.44,124.428,-0.055,-0.0442,320610,322363998
4/21/2010,'000012,国债指数,124.428,124.478,124.42,124.464,124.421,0.007,0.0056,310635,313569174
4/20/2010,'000012,国债指数,124.421,124.592,124.335,124.35,124.34,0.081,0.0651,265273,267090570
4/19/2010,'000012,国债指数,124.34,124.374,124.31,124.371,124.336,0.004,0.0032,445301,449006584
4/16/2010,'000012,国债指数,124.336,124.337,124.199,124.212,124.201,0.135,0.1087,287585,291058912
4/15/2010,'000012,国债指数,124.201,124.316,124.201,124.29,124.281,-0.08,-0.0644,124540,125951624
4/14/2010,'000012,国债指数,124.281,124.298,124.276,124.295,124.284,-0.003,-0.0024,168667,170359729
4/13/2010,'000012,国债指数,124.284,124.356,124.237,124.356,124.345,-0.061,-0.0491,372765,377580377
4/12/2010,'000012,国债指数,124.345,124.365,124.237,124.361,124.327,0.018,0.0145,215752,218312148
4/9/2010,'000012,国债指数,124.327,124.64,124.261,124.636,124.625,-0.298,-0.2391,213160,216299566
4/8/2010,'000012,国债指数,124.625,124.738,124.266,124.284,124.273,0.352,0.2832,150362,152467754
4/7/2010,'000012,国债指数,124.273,124.303,124.25,124.303,124.288,-0.015,-0.0121,643430,647411436
4/6/2010,'000012,国债指数,124.288,124.332,124.253,124.327,124.282,0.006,0.0048,329219,331299324
4/2/2010,'000012,国债指数,124.282,124.333,124.272,124.326,124.315,-0.033,-0.0265,623198,631427884
4/1/2010,'000012,国债指数,124.315,124.353,124.289,124.353,124.342,-0.027,-0.0217,408221,402814458
3/31/2010,'000012,国债指数,124.342,124.342,124.266,124.304,124.293,0.049,0.0394,547896,553832207
3/30/2010,'000012,国债指数,124.293,124.308,124.207,124.25,124.239,0.054,0.0435,476371,481405531
3/29/2010,'000012,国债指数,124.239,124.319,124.204,124.319,124.287,-0.048,-0.0386,566550,574107921
3/26/2010,'000012,国债指数,124.287,124.983,124.274,124.974,124.962,-0.675,-0.5402,419465,423732612
3/25/2010,'000012,国债指数,124.962,124.974,124.944,124.944,124.932,0.03,0.024,190285,194465937
3/24/2010,'000012,国债指数,124.932,124.932,124.215,124.32,124.308,0.624,0.502,157914,159659417
3/23/2010,'000012,国债指数,124.308,124.32,124.111,124.287,124.276,0.032,0.0257,263498,264760848
3/22/2010,'000012,国债指数,124.276,124.279,124.214,124.243,124.213,0.063,0.0507,301427,301725318
3/19/2010,'000012,国债指数,124.213,124.347,124.103,124.179,124.168,0.045,0.0362,273316,275567435
3/18/2010,'000012,国债指数,124.168,124.196,124.103,124.143,124.132,0.036,0.029,274780,277120090
3/17/2010,'000012,国债指数,124.132,124.157,124.099,124.145,124.133,-0.001,-0.0008,267469,268761903
3/16/2010,'000012,国债指数,124.133,124.136,123.964,123.968,123.957,0.176,0.142,428084,430828777
3/15/2010,'000012,国债指数,123.957,123.963,123.823,123.938,123.902,0.055,0.0444,210246,213379871
3/12/2010,'000012,国债指数,123.902,123.917,123.879,123.911,123.899,0.003,0.0024,228977,230761491
3/11/2010,'000012,国债指数,123.899,123.915,123.872,123.872,123.861,0.038,0.0307,293289,293800858
3/10/2010,'000012,国债指数,123.861,123.874,123.854,123.873,123.856,0.005,0.004,313817,315661949
3/9/2010,'000012,国债指数,123.856,124.012,123.855,123.912,123.901,-0.045,-0.0363,392435,399413307
3/8/2010,'000012,国债指数,123.901,123.91,123.858,123.888,123.851,0.05,0.0404,211477,216319198
3/5/2010,'000012,国债指数,123.851,123.932,123.841,123.869,123.858,-0.007,-0.0057,308317,314299831
3/4/2010,'000012,国债指数,123.858,123.884,123.739,123.868,123.857,0.001,0.0008,199849,200829748
3/3/2010,'000012,国债指数,123.857,123.904,123.831,123.895,123.883,-0.026,-0.021,493605,504789538
3/2/2010,'000012,国债指数,123.883,123.888,123.479,123.808,123.797,0.086,0.0695,227500,227116106
3/1/2010,'000012,国债指数,123.797,123.805,123.718,123.794,123.761,0.036,0.0291,162072,163056176
2/26/2010,'000012,国债指数,123.761,123.814,123.613,123.737,123.728,0.033,0.0267,489456,496418655
2/25/2010,'000012,国债指数,123.728,123.729,123.697,123.709,123.698,0.03,0.0243,265502,266613574
2/24/2010,'000012,国债指数,123.698,123.699,123.668,123.696,123.684,0.014,0.0113,344119,344771541
2/23/2010,'000012,国债指数,123.684,123.708,123.55,123.573,123.569,0.115,0.0931,303758,301200606
2/22/2010,'000012,国债指数,123.569,123.625,123.532,123.625,123.515,0.054,0.0437,347187,350347927
2/12/2010,'000012,国债指数,123.515,123.516,123.496,123.51,123.499,0.016,0.013,190767,193098273
2/11/2010,'000012,国债指数,123.499,123.581,123.472,123.581,123.569,-0.07,-0.0566,273272,275248455
2/10/2010,'000012,国债指数,123.569,123.631,123.563,123.609,123.596,-0.027,-0.0218,244699,247756881
2/9/2010,'000012,国债指数,123.596,123.609,123.553,123.576,123.563,0.033,0.0267,351309,356263543
2/8/2010,'000012,国债指数,123.563,123.612,123.471,123.49,123.456,0.107,0.0867,271322,275385503
2/5/2010,'000012,国债指数,123.456,123.486,122.879,122.879,122.867,0.589,0.4794,526562,529344801
2/4/2010,'000012,国债指数,122.867,122.872,122.763,122.797,122.786,0.081,0.066,262368,266476773
2/3/2010,'000012,国债指数,122.786,122.845,122.769,122.784,122.773,0.013,0.0106,288991,290882428
2/2/2010,'000012,国债指数,122.773,122.802,122.736,122.769,122.757,0.016,0.013,561470,559914000
2/1/2010,'000012,国债指数,122.757,122.877,122.606,122.624,122.591,0.166,0.1354,382102,376080807
1/29/2010,'000012,国债指数,122.591,122.672,122.553,122.67,122.659,-0.068,-0.0554,276025,279265891
1/28/2010,'000012,国债指数,122.659,122.663,122.54,122.546,122.537,0.122,0.0996,320834,325442540
1/27/2010,'000012,国债指数,122.537,122.537,122.481,122.498,122.487,0.05,0.0408,187510,188866495
1/26/2010,'000012,国债指数,122.487,122.508,122.357,122.505,122.493,-0.006,-0.0049,259199,261782374
1/25/2010,'000012,国债指数,122.493,122.528,122.463,122.52,122.487,0.006,0.0049,211044,213634299
1/22/2010,'000012,国债指数,122.487,122.505,122.134,122.467,122.455,0.032,0.0261,282137,284420568
1/21/2010,'000012,国债指数,122.455,122.457,122.315,122.349,122.338,0.117,0.0956,299715,304691766
1/20/2010,'000012,国债指数,122.338,122.46,122.334,122.46,122.449,-0.111,-0.0906,354138,359636845
1/19/2010,'000012,国债指数,122.449,122.454,122.367,122.368,122.357,0.092,0.0752,118120,119541184
1/18/2010,'000012,国债指数,122.357,122.373,122.337,122.369,122.335,0.022,0.018,47653,47989215
1/15/2010,'000012,国债指数,122.335,122.344,122.25,122.344,122.336,-0.001,-0.0008,162439,165204117
1/14/2010,'000012,国债指数,122.336,122.364,122.311,122.356,122.342,-0.006,-0.0049,258463,262092628
1/13/2010,'000012,国债指数,122.342,122.346,122.316,122.346,122.335,0.007,0.0057,172774,175164402
1/12/2010,'000012,国债指数,122.335,122.357,122.33,122.343,122.342,-0.007,-0.0057,276579,278658681
1/11/2010,'000012,国债指数,122.342,122.351,122.309,122.351,122.317,0.025,0.0204,89847,90503430
